accommodates,bedrooms,beds,bathrooms,latitude,longitude,neighbourhood_cleansed,property_type,room_type,minimum_nights,availability_30,availability_365,number_of_reviews,reviews_per_month,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,month,day_of_week,nb_amenities,amenities,distance_center_km,lat_from_median,lon_from_median,people_per_bedroom,amenities_per_person,estimated_months_active,price
2.0,1.0,1.0,1.0,47.54778740966759,-122.3780016001745,18.0,0.0,0.0,4.0,15.0,286.0,22.0,0.46,99.0,10.0,10.0,10.0,10.0,10.0,10.0,12.0,0.0,15.0,1624.0,7.337597580918113,0.07581352120705276,0.049127165309116094,1.0,5.0,39.285714285714285,110.0
2.0,1.0,1.0,1.5,47.5483168146443,-122.38645840880145,18.0,9.0,0.0,1.0,0.0,142.0,4.0,0.81,90.0,9.0,9.0,9.0,9.0,9.0,9.0,12.0,0.0,13.0,3142.0,7.60464296513344,0.07528411623034259,0.05758397393606174,1.0,4.333333333333333,4.395604395604395,109.0
2.0,0.0,1.0,1.0,47.55629075946558,-122.37700213556948,18.0,0.0,0.0,2.0,18.0,353.0,30.0,3.72,97.0,10.0,10.0,10.0,10.0,9.0,10.0,12.0,0.0,13.0,703.0,6.479442925498202,0.06731017140906204,0.04812770070410011,2.0,4.333333333333333,7.853403141361256,88.0
4.0,1.0,1.0,1.0,47.55766966557905,-122.37900981486736,18.0,9.0,1.0,1.0,30.0,363.0,2.0,0.04,96.0,9.0,10.0,10.0,10.0,9.0,9.0,12.0,0.0,18.0,1333.0,6.429862861269925,0.06593126529559612,0.050135380001975705,2.0,3.6,14.285714285714285,75.0
2.0,1.0,1.0,1.0,47.55556516043844,-122.37703992867569,18.0,9.0,1.0,1.0,30.0,179.0,2.0,0.57,100.0,10.0,10.0,10.0,10.0,8.0,8.0,12.0,0.0,19.0,2487.0,6.54989102492572,0.06803577043620379,0.048165493810301996,1.0,6.333333333333333,2.985074626865672,65.0
2.0,1.0,1.0,1.0,47.55554064596684,-122.3827543817824,18.0,0.0,0.0,1.0,30.0,365.0,10.0,1.47,94.0,10.0,10.0,10.0,10.0,10.0,10.0,12.0,0.0,14.0,2673.0,6.781683323042717,0.06806028490780136,0.05387994691702147,1.0,4.666666666666667,6.369426751592356,75.0
4.0,2.0,2.0,1.0,47.5592558468981,-122.3845557579071,18.0,0.0,0.0,2.0,20.0,355.0,12.0,2.71,97.0,10.0,10.0,10.0,10.0,10.0,10.0,12.0,0.0,20.0,1942.0,6.524088294748688,0.06434508397654781,0.055681323041710584,1.3333333333333333,4.0,4.270462633451957,136.0
5.0,1.0,3.0,1.0,47.56639268224653,-122.37814624863503,23.0,9.0,0.0,2.0,4.0,273.0,17.0,1.32,93.0,9.0,10.0,10.0,10.0,10.0,10.0,12.0,0.0,14.0,1881.0,5.603510861309734,0.05720824862811469,0.04927181376964995,2.5,2.3333333333333335,11.971830985915492,139.0
3.0,1.0,1.0,1.0,47.56073594747432,-122.38249363713304,23.0,13.0,1.0,1.0,5.0,296.0,27.0,5.83,96.0,10.0,10.0,10.0,10.0,10.0,10.0,12.0,0.0,13.0,571.0,6.3000535209285635,0.06286498340032409,0.05361920226765449,1.5,3.25,4.5531197301854975,79.0
2.0,1.0,1.0,1.0,47.56744376541989,-122.38634160987944,23.0,9.0,1.0,2.0,16.0,48.0,2.0,0.37,90.0,10.0,10.0,10.0,10.0,9.0,9.0,12.0,0.0,11.0,2946.0,5.914828866506059,0.05615716545475635,0.05746717501405385,1.0,3.6666666666666665,4.25531914893617,95.0
2.0,1.0,1.0,1.0,47.56098967046815,-122.38493210180684,23.0,0.0,1.0,1.0,27.0,86.0,18.0,4.15,99.0,10.0,10.0,10.0,10.0,10.0,10.0,12.0,0.0,18.0,878.0,6.388819392880986,0.06261126040649145,0.056057666941455864,1.0,6.0,4.235294117647059,55.0
6.0,3.0,3.0,2.0,47.56781625863084,-122.37616240582574,23.0,9.0,0.0,1.0,0.0,93.0,0.0,1.54,96.0,10.0,10.0,10.0,10.0,10.0,10.0,12.0,0.0,15.0,3100.0,5.387639513634725,0.0557846722438029,0.04728797096035464,1.5,2.142857142857143,0.0,200.0
2.0,1.0,1.0,1.0,47.564839837172045,-122.3885824766572,23.0,9.0,1.0,1.0,21.0,356.0,5.0,1.74,100.0,9.0,10.0,10.0,10.0,10.0,10.0,12.0,0.0,13.0,681.0,6.240612251977895,0.058761093702599965,0.0597080417918221,1.0,4.333333333333333,2.717391304347826,49.0
2.0,1.0,1.0,1.0,47.56355309216989,-122.38678880614482,23.0,9.0,1.0,1.0,12.0,344.0,13.0,4.53,100.0,10.0,10.0,10.0,10.0,10.0,10.0,12.0,0.0,14.0,2788.0,6.257815635702351,0.0600478387047545,0.05791437127943766,1.0,4.666666666666667,2.8077753779697625,65.0
2.0,1.0,1.0,1.0,47.56953843090034,-122.39283204947556,23.0,9.0,1.0,1.0,30.0,365.0,16.0,0.88,98.0,10.0,10.0,10.0,10.0,9.0,10.0,12.0,0.0,11.0,72.0,6.100679874839382,0.05406249997430734,0.06395761461017457,1.0,3.6666666666666665,16.3265306122449,85.0
1.0,1.0,1.0,1.0,47.562605333620034,-122.3967024657224,23.0,9.0,1.0,1.0,2.0,337.0,20.0,1.89,98.0,10.0,9.0,10.0,10.0,10.0,10.0,12.0,0.0,13.0,732.0,6.840390565923574,0.060995597254610345,0.06782803085701516,0.5,6.5,10.050251256281408,39.0
2.0,1.0,1.0,1.0,47.566894557880495,-122.39213487299055,23.0,0.0,0.0,1.0,21.0,74.0,5.0,2.24,96.0,10.0,10.0,10.0,10.0,10.0,10.0,12.0,0.0,13.0,2196.0,6.262696362688078,0.05670637299414949,0.06326043812516957,1.0,4.333333333333333,2.1367521367521363,75.0
2.0,1.0,1.0,1.0,47.560476141625934,-122.39364127092242,23.0,9.0,0.0,1.0,10.0,83.0,4.0,0.58,100.0,10.0,10.0,10.0,10.0,10.0,10.0,12.0,0.0,12.0,179.0,6.853564142798278,0.06312478924871101,0.06476683605703215,1.0,4.0,5.882352941176471,75.0
4.0,2.0,2.0,1.0,47.56371212435627,-122.38132714210109,23.0,9.0,0.0,3.0,13.0,316.0,0.0,1.54,96.0,10.0,10.0,10.0,10.0,10.0,10.0,12.0,0.0,8.0,2979.0,5.98453563930945,0.05988880651837292,0.05245270723570172,1.3333333333333333,1.6,0.0,125.0
5.0,3.0,3.0,2.5,47.56724120602177,-122.38638673198275,23.0,9.0,0.0,2.0,12.0,42.0,2.0,0.38,100.0,10.0,10.0,10.0,10.0,10.0,10.0,12.0,0.0,14.0,2933.0,5.933513630476312,0.056359724852875104,0.057512297117369826,1.25,2.3333333333333335,4.166666666666667,215.0
4.0,1.0,2.0,1.0,47.5641246529799,-122.37850726206136,23.0,0.0,0.0,1.0,0.0,149.0,26.0,1.92,95.0,10.0,10.0,10.0,10.0,10.0,10.0,12.0,0.0,9.0,2978.0,5.820174710047312,0.05947627789474552,0.04963282719597828,2.0,1.8,12.871287128712872,99.0
4.0,2.0,2.0,1.0,47.56642870956144,-122.38084221302331,23.0,0.0,0.0,3.0,25.0,237.0,20.0,0.36,100.0,10.0,10.0,10.0,10.0,10.0,10.0,12.0,0.0,18.0,52.0,5.726716437828596,0.05717222131320199,0.05196777815793041,1.3333333333333333,3.6,43.47826086956522,165.0
4.0,2.0,2.0,1.0,47.56272303972221,-122.39523837188904,23.0,9.0,0.0,4.0,0.0,212.0,4.0,0.23,100.0,10.0,10.0,10.0,10.0,10.0,10.0,12.0,0.0,13.0,2910.0,6.754048710838932,0.0608778911524368,0.0663639370236524,1.3333333333333333,2.6,12.121212121212121,165.0
2.0,1.0,1.0,0.5,47.56570398024409,-122.37511036063242,23.0,9.0,1.0,1.0,0.0,35.0,0.0,1.54,96.0,10.0,10.0,10.0,10.0,10.0,10.0,12.0,0.0,12.0,3271.0,5.528695530898694,0.05789695063055689,0.046235925767035724,1.0,4.0,0.0,55.0
10.0,3.0,5.0,1.5,47.56523792594474,-122.38723512854509,23.0,13.0,0.0,2.0,4.0,6.0,5.0,2.94,80.0,9.0,9.0,9.0,9.0,10.0,10.0,12.0,0.0,23.0,2640.0,6.139964702178183,0.05836300492990176,0.058360693679702536,2.5,2.090909090909091,1.644736842105263,150.0
10.0,3.0,6.0,2.0,47.56460284610454,-122.37704664437986,23.0,9.0,0.0,2.0,6.0,276.0,2.0,0.86,100.0,10.0,10.0,10.0,10.0,10.0,10.0,12.0,0.0,14.0,1881.0,5.712627612352829,0.05899808477010282,0.048172209514476094,2.5,1.2727272727272727,2.0833333333333335,249.0
2.0,1.0,1.0,1.5,47.56759464511134,-122.3813765149878,23.0,9.0,1.0,2.0,30.0,365.0,5.0,0.89,96.0,10.0,10.0,10.0,10.0,10.0,10.0,12.0,0.0,19.0,109.0,5.653555211489613,0.0560062857633028,0.05250208012242297,1.0,6.333333333333333,5.05050505050505,51.0
6.0,2.0,3.0,1.0,47.566184539496966,-122.37900764770887,23.0,9.0,0.0,2.0,16.0,327.0,14.0,2.12,90.0,10.0,10.0,10.0,9.0,9.0,9.0,12.0,0.0,13.0,2969.0,5.6614929432377865,0.05741639137767862,0.05013321284349104,2.0,1.8571428571428572,6.306306306306306,129.0
2.0,1.0,1.0,1.0,47.57000135878523,-122.38590533598015,23.0,13.0,1.0,1.0,16.0,228.0,3.0,2.31,100.0,10.0,10.0,10.0,10.0,10.0,10.0,12.0,0.0,19.0,131.0,5.688514929670595,0.05359957208941779,0.05703090111477138,1.0,6.333333333333333,1.2448132780082988,79.0
2.0,1.0,1.0,1.0,47.56136431161136,-122.38510704784822,23.0,9.0,1.0,1.0,18.0,353.0,20.0,6.98,98.0,10.0,10.0,10.0,10.0,10.0,10.0,12.0,0.0,13.0,681.0,6.364359414666876,0.06223661926328816,0.056232612982839214,1.0,4.333333333333333,2.824858757062147,65.0
2.0,1.0,1.0,1.0,47.560370101232415,-122.3930383047998,23.0,9.0,1.0,1.0,21.0,355.0,1.0,1.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,12.0,0.0,12.0,179.0,6.832081052164186,0.06323082964222948,0.06416386993441847,1.0,4.0,0.9090909090909091,49.0
7.0,3.0,3.0,2.5,47.56725798913214,-122.38221291496008,23.0,9.0,0.0,2.0,27.0,166.0,3.0,2.43,93.0,10.0,8.0,10.0,10.0,10.0,9.0,12.0,0.0,17.0,1770.0,5.72275645191375,0.05634294174250698,0.053338480094694773,1.75,2.125,1.185770750988142,180.0
2.0,1.0,1.0,1.0,47.56137397094919,-122.3884382372952,23.0,0.0,2.0,1.0,28.0,363.0,4.0,1.64,95.0,10.0,10.0,10.0,10.0,10.0,10.0,12.0,0.0,13.0,1303.0,6.521848012834224,0.062226959925453684,0.05956380242982107,1.0,4.333333333333333,2.2988505747126435,30.0
7.0,3.0,4.0,1.5,47.56164625029347,-122.39707259929372,23.0,9.0,0.0,4.0,0.0,114.0,1.0,0.86,100.0,10.0,10.0,10.0,10.0,10.0,10.0,12.0,0.0,21.0,2276.0,6.935502675412215,0.061954680581173704,0.06819816442833826,1.75,2.625,1.0416666666666667,250.0
3.0,2.0,2.0,1.0,47.56696290438779,-122.38337757721403,23.0,9.0,0.0,2.0,2.0,302.0,21.0,1.12,99.0,10.0,10.0,10.0,10.0,10.0,10.0,12.0,0.0,10.0,2021.0,5.80478751431222,0.056638026486851345,0.05450314234865061,1.0,2.5,17.213114754098356,150.0
8.0,4.0,4.0,3.5,47.56494994491953,-122.39797690201247,23.0,9.0,0.0,1.0,0.0,19.0,0.0,1.54,96.0,10.0,10.0,10.0,10.0,10.0,10.0,12.0,0.0,23.0,1717.0,6.728395156172972,0.05865098595511142,0.0691024671470899,1.6,2.5555555555555554,0.0,375.0
2.0,1.0,1.0,1.0,47.56704816134896,-122.38615064740736,23.0,9.0,1.0,2.0,16.0,49.0,18.0,2.34,98.0,10.0,10.0,10.0,10.0,10.0,10.0,12.0,0.0,12.0,3150.0,5.937096864900951,0.05655276952568755,0.057276212541978566,1.0,4.0,7.377049180327869,56.0
6.0,3.0,3.0,2.5,47.56830072616979,-122.3760300131968,23.0,9.0,0.0,1.0,29.0,344.0,6.0,1.82,100.0,10.0,9.0,10.0,10.0,10.0,10.0,12.0,0.0,19.0,1322.0,5.339107563206819,0.055300204704856526,0.04715557833141304,1.5,2.7142857142857144,3.1249999999999996,300.0
1.0,1.0,1.0,1.0,47.56722692276702,-122.38508567294944,23.0,9.0,1.0,2.0,16.0,50.0,25.0,3.15,98.0,10.0,10.0,10.0,10.0,10.0,10.0,12.0,0.0,11.0,932.0,5.868441325822777,0.05637400810762472,0.056211238084060255,0.5,5.5,7.6923076923076925,45.0
4.0,2.0,2.0,1.5,47.56401857889343,-122.38885558598376,23.0,9.0,0.0,1.0,0.0,120.0,9.0,1.06,98.0,10.0,10.0,10.0,10.0,9.0,9.0,12.0,0.0,21.0,1722.0,6.321691925509006,0.05958235198121287,0.05998115111837876,1.3333333333333333,4.2,7.758620689655172,110.0
1.0,1.0,1.0,1.0,47.56280117776832,-122.3870543160037,23.0,9.0,1.0,3.0,30.0,364.0,8.0,0.27,98.0,9.0,10.0,10.0,10.0,10.0,9.0,12.0,0.0,17.0,1825.0,6.334071425000484,0.06079975310632335,0.05817988113831518,0.5,8.5,21.62162162162162,99.0
2.0,1.0,1.0,1.0,47.63972335767088,-122.3764220776374,33.0,9.0,1.0,2.0,20.0,105.0,26.0,4.36,96.0,10.0,10.0,10.0,10.0,9.0,9.0,12.0,0.0,7.0,171.0,4.984883409311284,0.016122426796236766,0.04754764277201673,1.0,2.3333333333333335,5.829596412556054,53.0
2.0,1.0,1.0,1.0,47.6357729368541,-122.38861928749252,33.0,0.0,1.0,2.0,15.0,323.0,9.0,1.68,100.0,9.0,10.0,10.0,10.0,10.0,10.0,12.0,0.0,14.0,2528.0,5.3541475285121365,0.012172005979458334,0.05974485262713358,1.0,4.666666666666667,5.056179775280899,75.0
2.0,1.0,1.0,1.0,47.63707970919291,-122.38617913336944,33.0,9.0,1.0,1.0,30.0,365.0,30.0,3.91,97.0,10.0,10.0,10.0,10.0,9.0,10.0,12.0,0.0,12.0,3034.0,5.303648920744855,0.013478778318265938,0.05730469850405484,1.0,4.0,7.4812967581047385,75.0
1.0,1.0,1.0,2.5,47.63502327799336,-122.3896954585665,33.0,9.0,1.0,4.0,30.0,365.0,15.0,0.78,100.0,10.0,10.0,10.0,10.0,10.0,10.0,12.0,0.0,12.0,176.0,5.367991941100718,0.011422347118717369,0.06082102370110931,0.5,6.0,17.045454545454547,90.0
2.0,1.0,1.0,1.0,47.63288520520258,-122.3771697402237,33.0,10.0,0.0,1.0,28.0,351.0,3.0,3.0,93.0,10.0,10.0,10.0,10.0,9.0,10.0,12.0,0.0,25.0,1259.0,4.488947428553479,0.009284274327931996,0.04829530535832305,1.0,8.333333333333334,0.9677419354838709,69.0
4.0,1.0,1.0,1.0,47.64738253593482,-122.37804928184484,33.0,0.0,0.0,2.0,30.0,365.0,0.0,1.54,96.0,10.0,10.0,10.0,10.0,10.0,10.0,12.0,0.0,17.0,2958.0,5.720285736211201,0.02378160506017224,0.0491748469794544,2.0,3.4,0.0,250.0
1.0,1.0,1.0,1.0,47.66118596650386,-122.38534417643892,33.0,2.0,1.0,2.0,30.0,365.0,5.0,0.27,92.0,9.0,9.0,7.0,9.0,8.0,10.0,12.0,0.0,11.0,2376.0,7.289035488972368,0.03758503562921334,0.05646974157353668,0.5,5.5,13.513513513513514,95.0
2.0,1.0,1.0,1.0,47.650062319491525,-122.37738430765091,33.0,0.0,1.0,1.0,30.0,365.0,1.0,1.0,80.0,10.0,10.0,10.0,10.0,10.0,10.0,12.0,0.0,24.0,2645.0,5.932103840469327,0.0264613886168803,0.048509872785530206,1.0,8.0,0.9090909090909091,50.0
4.0,1.0,1.0,1.0,47.63920028322554,-122.38661556538368,33.0,0.0,0.0,2.0,1.0,336.0,12.0,2.05,97.0,10.0,10.0,10.0,10.0,9.0,9.0,12.0,0.0,17.0,1903.0,5.48298907356124,0.015599352350896822,0.05774113051829488,2.0,3.4,5.5813953488372094,150.0
4.0,2.0,2.0,1.0,47.642361949808986,-122.3775093333712,33.0,9.0,0.0,2.0,30.0,365.0,22.0,1.15,89.0,9.0,9.0,10.0,9.0,8.0,9.0,12.0,0.0,16.0,2031.0,5.259368881408971,0.018761018934341678,0.04863489850581004,1.3333333333333333,3.2,17.6,150.0
2.0,1.0,1.0,1.0,47.63834272728785,-122.3861921219981,33.0,7.0,0.0,1.0,30.0,89.0,0.0,1.54,96.0,10.0,10.0,10.0,10.0,10.0,10.0,12.0,0.0,19.0,1537.0,5.396044279226112,0.014741796413204611,0.05731768713272345,1.0,6.333333333333333,0.0,150.0
2.0,1.0,1.0,1.0,47.59577199931983,-122.32731604506915,32.0,0.0,0.0,1.0,9.0,320.0,75.0,3.02,89.0,9.0,9.0,9.0,9.0,8.0,9.0,12.0,0.0,10.0,1232.0,1.2116133064773622,0.02782893155481503,0.0015583897962301307,1.0,3.3333333333333335,24.038461538461537,150.0
4.0,1.0,1.0,1.0,47.5597785590347,-122.32360314028224,32.0,10.0,2.0,1.0,10.0,345.0,0.0,1.54,96.0,10.0,10.0,10.0,10.0,10.0,10.0,12.0,0.0,6.0,1061.0,5.191868856573264,0.06382237183994732,0.005271294583138797,2.0,1.2,0.0,25.0
4.0,0.0,2.0,0.0,47.58000693200782,-122.32662822547312,32.0,5.0,0.0,1.0,0.0,126.0,0.0,1.54,96.0,10.0,10.0,10.0,10.0,10.0,10.0,12.0,0.0,5.0,161.0,2.9361272138615675,0.043593998866825245,0.0022462093922683835,4.0,1.0,0.0,265.0
4.0,2.0,3.0,1.0,47.5775896437578,-122.31956561639572,32.0,10.0,0.0,3.0,30.0,365.0,2.0,0.12,90.0,10.0,10.0,10.0,10.0,9.0,10.0,12.0,0.0,14.0,582.0,3.311394860511193,0.046011287116847654,0.009308818469662583,1.3333333333333333,2.8,9.090909090909092,320.0
4.0,1.0,2.0,2.5,47.57668747621031,-122.32192824617049,32.0,11.0,1.0,1.0,30.0,360.0,49.0,1.86,93.0,9.0,9.0,10.0,10.0,8.0,9.0,12.0,0.0,13.0,1492.0,3.3631746517842402,0.04691345466433461,0.00694618869489716,2.0,2.6,24.999999999999996,150.0
2.0,1.0,1.0,1.0,47.55427231052301,-122.3126486673478,46.0,13.0,0.0,3.0,2.0,139.0,33.0,4.95,99.0,10.0,10.0,10.0,10.0,9.0,10.0,12.0,0.0,17.0,2900.0,5.944954946236876,0.06932862035163367,0.016225767517582312,1.0,5.666666666666667,6.534653465346535,65.0
2.0,1.0,1.0,1.0,47.54296367283013,-122.28904717526984,46.0,9.0,1.0,1.0,30.0,365.0,28.0,1.59,94.0,10.0,10.0,10.0,10.0,8.0,9.0,12.0,0.0,10.0,3047.0,7.723407097178369,0.08063725804451138,0.039827259595540454,1.0,3.3333333333333335,16.568047337278106,45.0
4.0,1.0,2.0,1.0,47.54482778227728,-122.29962707733836,46.0,9.0,1.0,2.0,24.0,357.0,20.0,4.14,97.0,10.0,10.0,10.0,10.0,9.0,10.0,12.0,0.0,14.0,2748.0,7.2328192972090655,0.07877314859736373,0.029247357527026452,2.0,2.8,4.716981132075473,80.0
2.0,1.0,1.0,1.0,47.54443757841156,-122.30120029634963,46.0,9.0,1.0,2.0,27.0,176.0,36.0,4.5,89.0,10.0,9.0,9.0,9.0,9.0,9.0,12.0,0.0,15.0,690.0,7.235141486444166,0.07916335246308392,0.02767413851574929,1.0,5.0,7.82608695652174,50.0
4.0,1.0,2.0,1.0,47.56034897677932,-122.31402319056404,46.0,9.0,0.0,10.0,2.0,337.0,26.0,0.4,96.0,10.0,10.0,10.0,10.0,9.0,9.0,12.0,0.0,11.0,1926.0,5.266196789157881,0.06325195409532114,0.014851244301340216,2.0,2.2,52.0,89.0
1.0,1.0,1.0,2.0,47.56082164187594,-122.29563724620552,46.0,9.0,1.0,1.0,11.0,335.0,49.0,6.93,93.0,10.0,10.0,10.0,10.0,9.0,9.0,12.0,0.0,10.0,255.0,5.728684987695464,0.06277928899870489,0.03323718865986791,0.5,5.0,6.970128022759602,35.0
2.0,1.0,1.0,2.0,47.56076941740052,-122.29431480136977,46.0,9.0,1.0,1.0,27.0,358.0,93.0,5.28,91.0,10.0,9.0,10.0,9.0,9.0,9.0,12.0,0.0,11.0,993.0,5.781539788345835,0.06283151347412286,0.034559633495618414,1.0,3.6666666666666665,17.286245353159853,55.0
1.0,1.0,1.0,2.0,47.56108748731173,-122.2961610967124,46.0,9.0,1.0,1.0,18.0,340.0,44.0,6.91,93.0,10.0,10.0,10.0,9.0,9.0,10.0,12.0,0.0,9.0,461.0,5.684101002385571,0.06251344356291355,0.0327133381529876,0.5,4.5,6.276747503566334,35.0
1.0,1.0,1.0,1.0,47.5520095188362,-122.30586891883353,46.0,9.0,1.0,2.0,24.0,288.0,34.0,2.46,94.0,10.0,10.0,10.0,10.0,9.0,10.0,12.0,0.0,14.0,526.0,6.32737792106542,0.07159141203844399,0.02300551603185852,0.5,7.0,13.28125,35.0
2.0,1.0,1.0,1.0,47.55727510300076,-122.31334530306138,46.0,9.0,0.0,2.0,1.0,61.0,37.0,2.26,89.0,9.0,9.0,9.0,10.0,8.0,9.0,12.0,0.0,15.0,2922.0,5.609111808607853,0.0663258278738823,0.015529131804001395,1.0,5.0,15.677966101694915,58.0
6.0,3.0,3.0,2.5,47.55421556294127,-122.3086033571002,46.0,9.0,0.0,2.0,4.0,8.0,5.0,0.93,92.0,9.0,10.0,10.0,10.0,8.0,10.0,12.0,0.0,12.0,1924.0,6.032264891218872,0.06938536793337136,0.02027107776518733,1.5,1.7142857142857142,4.854368932038835,170.0
2.0,1.0,1.0,1.0,47.55708216428577,-122.30920296667824,46.0,4.0,0.0,2.0,8.0,320.0,18.0,6.92,99.0,10.0,10.0,10.0,10.0,10.0,10.0,12.0,0.0,22.0,1859.0,5.7150279246512605,0.06651876658887801,0.019671468187141272,1.0,7.333333333333333,2.5641025641025643,85.0
1.0,1.0,1.0,1.0,47.54454406675028,-122.30138707021054,46.0,9.0,1.0,2.0,22.0,171.0,27.0,2.1,89.0,10.0,10.0,9.0,9.0,9.0,9.0,12.0,0.0,12.0,659.0,7.219479890103698,0.07905686412436808,0.027487364654845692,0.5,6.0,12.272727272727272,38.0
3.0,2.0,2.0,2.5,47.55368054651328,-122.31780503212192,46.0,9.0,0.0,3.0,23.0,358.0,19.0,1.23,93.0,10.0,10.0,10.0,9.0,8.0,9.0,12.0,0.0,16.0,1856.0,5.927009012738971,0.06992038436136738,0.011069402743459023,1.0,4.0,14.285714285714285,104.0
10.0,4.0,7.0,2.0,47.55560303856331,-122.30085453799316,46.0,9.0,0.0,3.0,9.0,226.0,59.0,1.41,93.0,10.0,9.0,10.0,10.0,9.0,10.0,12.0,0.0,19.0,1239.0,6.0836156426366665,0.06799789231133246,0.02801989687222317,2.0,1.7272727272727273,39.0728476821192,150.0
2.0,1.0,1.0,2.0,47.55920111525744,-122.29447913891734,46.0,9.0,1.0,1.0,25.0,357.0,41.0,6.21,93.0,9.0,10.0,10.0,9.0,9.0,9.0,12.0,0.0,6.0,257.0,5.928137638186453,0.06439981561720742,0.03439529594804469,1.0,2.0,6.497622820919176,55.0
2.0,1.0,1.0,1.0,47.55551619742354,-122.30332317085865,46.0,9.0,0.0,3.0,30.0,365.0,4.0,0.7,95.0,10.0,10.0,10.0,10.0,9.0,10.0,12.0,0.0,13.0,1691.0,6.024023141839313,0.06808473345110144,0.025551264006736574,1.0,4.333333333333333,5.0,130.0
1.0,1.0,1.0,1.0,47.542991403360986,-122.29964812031211,46.0,9.0,1.0,2.0,26.0,173.0,9.0,1.89,91.0,9.0,10.0,9.0,9.0,9.0,10.0,12.0,0.0,16.0,2934.0,7.424607171062165,0.08060952751365846,0.029226314553270072,0.5,8.0,4.522613065326633,38.0
2.0,1.0,1.0,1.0,47.55256631875197,-122.30434964427232,46.0,4.0,0.0,2.0,30.0,350.0,35.0,0.63,99.0,10.0,10.0,10.0,10.0,10.0,10.0,12.0,0.0,12.0,2199.0,6.305183630372429,0.07103461212267348,0.024524790593062562,1.0,4.0,47.945205479452056,122.0
2.0,1.0,1.0,1.0,47.54382833779016,-122.30276478403084,46.0,9.0,1.0,2.0,30.0,365.0,4.0,1.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,12.0,0.0,12.0,808.0,7.263007284893774,0.07977259308448481,0.026109650834541753,1.0,4.0,3.6363636363636362,55.0
6.0,3.0,3.0,1.0,47.55401819763596,-122.31755339608048,46.0,0.0,0.0,2.0,17.0,68.0,29.0,4.1,97.0,10.0,10.0,10.0,10.0,9.0,10.0,12.0,0.0,15.0,541.0,5.893598747308893,0.06958273323868269,0.011321038784899429,1.5,2.142857142857143,6.904761904761906,109.0
6.0,2.0,3.0,1.0,47.56137576148686,-122.31741051258558,46.0,9.0,0.0,1.0,2.0,151.0,21.0,2.79,88.0,9.0,9.0,9.0,9.0,9.0,9.0,12.0,0.0,19.0,1729.0,5.095493934936038,0.062225169387787105,0.011463922279801864,2.0,2.7142857142857144,7.266435986159169,199.0
4.0,1.0,2.0,1.0,47.5658340579664,-122.31492338890789,46.0,4.0,0.0,2.0,18.0,353.0,16.0,3.29,95.0,10.0,10.0,10.0,10.0,10.0,10.0,12.0,0.0,15.0,2015.0,4.66137298063163,0.057766872908246114,0.013951045957497854,2.0,3.0,4.71976401179941,100.0
2.0,1.0,2.0,1.0,47.55219473065589,-122.30517740831009,46.0,9.0,1.0,1.0,27.0,360.0,82.0,3.92,91.0,9.0,10.0,10.0,10.0,9.0,9.0,12.0,0.0,14.0,2420.0,6.324134339498086,0.07140620021875321,0.02369702655529693,1.0,4.666666666666667,20.39800995024876,45.0
2.0,1.0,1.0,1.0,47.54986937658492,-122.29254923455925,46.0,9.0,1.0,1.0,29.0,362.0,2.0,0.49,100.0,10.0,10.0,10.0,10.0,10.0,10.0,12.0,0.0,22.0,203.0,6.917905682664897,0.07373155428972211,0.03632520030613762,1.0,7.333333333333333,3.3898305084745766,80.0
1.0,1.0,1.0,1.0,47.55530659044021,-122.30328126449388,46.0,9.0,1.0,3.0,30.0,365.0,0.0,1.54,96.0,10.0,10.0,10.0,10.0,10.0,10.0,12.0,0.0,15.0,1828.0,6.046875483637599,0.06829434043443428,0.025593170371507767,0.5,7.5,0.0,80.0
2.0,0.0,1.0,1.0,47.54762602613064,-122.30413371806502,46.0,10.0,0.0,2.0,14.0,349.0,18.0,3.25,98.0,10.0,10.0,10.0,10.0,9.0,10.0,12.0,0.0,16.0,2280.0,6.830280297032091,0.07597490474400814,0.024740716800366158,2.0,5.333333333333333,5.3731343283582085,99.0
2.0,1.0,1.0,1.0,47.54498546288632,-122.30089926184726,46.0,9.0,1.0,2.0,27.0,65.0,0.0,1.54,96.0,10.0,10.0,10.0,10.0,10.0,10.0,12.0,0.0,19.0,2274.0,7.184832794524834,0.07861546798832109,0.02797517301812036,1.0,6.333333333333333,0.0,58.0
2.0,1.0,1.0,1.0,47.54712359387442,-122.30139463979197,46.0,9.0,0.0,2.0,0.0,0.0,15.0,2.39,97.0,10.0,10.0,10.0,10.0,9.0,10.0,12.0,0.0,10.0,2227.0,6.948462282031038,0.07647733700022741,0.027479795073418245,1.0,3.3333333333333335,6.024096385542168,69.0
2.0,1.0,1.0,3.0,47.54945611145161,-122.31657741596342,46.0,11.0,1.0,2.0,0.0,308.0,77.0,1.87,95.0,9.0,9.0,9.0,9.0,9.0,9.0,12.0,0.0,11.0,496.0,6.404805075354138,0.07414481942303297,0.01229701890196111,1.0,3.6666666666666665,39.08629441624365,65.0
